n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,entropy_method,penalty_neutral,penalty_geometric,penalty_info,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group,dropped_term
20,interval_order,3,0.2,1.0,A4,16.15423469757419,1.58620970244226,sis,0.09827500000000002,19.32846582577841,0.2263430547139985,0.2263430547139985,-16.10896608663139,-0.8054483043315696,-0.2688652492220291,-2.198580408757943,-1.3910270024966256,4.615648996772748,0.5535130093766994,1.9203750082586177,0.3436590831649751,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,3,0.5,1.0,A4,16.15423469757419,1.58620970244226,sis,0.09827500000000002,19.32846582577841,0.2263430547139985,0.2263430547139985,-16.04106317021719,-0.8020531585108595,-0.2677319217045196,-2.198580408757943,-1.3910270024966256,4.615648996772748,0.5535130093766994,1.5030669075096301,0.3436590831649751,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,3,1.0,1.0,A4,16.15423469757419,1.58620970244226,sis,0.09827500000000002,19.32846582577841,0.2263430547139985,0.2263430547139985,-15.92789164286019,-0.7963945821430095,-0.26584304250867047,-2.198580408757943,-1.3910270024966256,4.615648996772748,0.5535130093766994,0.8075534062613172,0.3436590831649751,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,4,0.0,1.0,A4,26.890350110668777,3.156487658340744,sis,0.08464652777777776,0.22153588387811685,0.5747621713431833,0.5747621713431833,-26.890350110668777,-1.3445175055334389,-0.4488109693254961,0.1274446899012612,-0.7615582985513777,4.615648996772748,0.5535130093766994,-0.1274446899012612,0.6838664856334945,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,4,0.2,1.0,A4,26.890350110668777,3.156487658340744,sis,0.08464652777777776,0.22153588387811685,0.5747621713431833,0.5747621713431833,-26.77539767640014,-1.338769883820007,-0.446892366063058,0.1274446899012612,-0.7615582985513777,4.615648996772748,0.5535130093766994,-0.2797563496115367,0.6838664856334945,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,4,0.5,1.0,A4,26.890350110668777,3.156487658340744,sis,0.08464652777777776,0.22153588387811685,0.5747621713431833,0.5747621713431833,-26.602969024997186,-1.3301484512498594,-0.44401446116940085,0.1274446899012612,-0.7615582985513777,4.615648996772748,0.5535130093766994,-0.50822383917695,0.6838664856334945,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,4,1.0,1.0,A4,26.890350110668777,3.156487658340744,sis,0.08464652777777776,0.22153588387811685,0.5747621713431833,0.5747621713431833,-26.315587939325592,-1.3157793969662797,-0.4392179530133055,0.1274446899012612,-0.7615582985513777,4.615648996772748,0.5535130093766994,-0.8890029884526389,0.6838664856334945,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,5,0.0,1.0,A4,20.372086620935157,1.7491957551255368,sis,0.12412704081632651,7.37226615895619,0.5710057199153452,0.5710057199153452,-20.372086620935157,-1.0186043310467578,-0.34001847896719267,-1.2847648377927154,-0.7683448624879113,4.615648996772748,0.5535130093766994,1.2847648377927154,0.37897070517029585,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,5,0.2,1.0,A4,20.372086620935157,1.7491957551255368,sis,0.12412704081632651,7.37226615895619,0.5710057199153452,0.5710057199153452,-20.257885476952087,-1.0128942738476043,-0.3381124150476758,-1.2847648377927154,-0.7683448624879113,4.615648996772748,0.5535130093766994,1.131095865295133,0.37897070517029585,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,5,0.5,1.0,A4,20.372086620935157,1.7491957551255368,sis,0.12412704081632651,7.37226615895619,0.5710057199153452,0.5710057199153452,-20.086583760977483,-1.004329188048874,-0.3352533191684005,-1.2847648377927154,-0.7683448624879113,4.615648996772748,0.5535130093766994,0.9005924065487598,0.37897070517029585,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,5,1.0,1.0,A4,20.372086620935157,1.7491957551255368,sis,0.12412704081632651,7.37226615895619,0.5710057199153452,0.5710057199153452,-19.801080901019812,-0.9900540450509906,-0.3304881593696084,-1.2847648377927154,-0.7683448624879113,4.615648996772748,0.5535130093766994,0.5164199753048041,0.37897070517029585,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,6,0.0,1.0,A4,22.20485219588715,1.3230665585374128,sis,0.11860000000000001,3.002027859241009,0.21700397195267207,0.21700397195267207,-22.20485219588715,-1.1102426097943574,-0.37060808791074634,-0.8876883754721496,-1.40789938418074,4.615648996772748,0.5535130093766994,0.8876883754721496,0.28664800106388033,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,6,0.2,1.0,A4,22.20485219588715,1.3230665585374128,sis,0.11860000000000001,3.002027859241009,0.21700397195267207,0.21700397195267207,-22.161451401496613,-1.1080725700748306,-0.3698837108565337,-0.8876883754721496,-1.40789938418074,4.615648996772748,0.5535130093766994,0.6061084986360017,0.28664800106388033,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,6,0.5,1.0,A4,22.20485219588715,1.3230665585374128,sis,0.11860000000000001,3.002027859241009,0.21700397195267207,0.21700397195267207,-22.096350209910813,-1.1048175104955407,-0.3687971452752148,-0.8876883754721496,-1.40789938418074,4.615648996772748,0.5535130093766994,0.18373868338177968,0.28664800106388033,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,6,1.0,1.0,A4,22.20485219588715,1.3230665585374128,sis,0.11860000000000001,3.002027859241009,0.21700397195267207,0.21700397195267207,-21.987848223934478,-1.099392411196724,-0.36698620263968323,-0.8876883754721496,-1.40789938418074,4.615648996772748,0.5535130093766994,-0.5202110087085903,0.28664800106388033,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,7,0.0,1.0,A4,21.034917899984553,1.9211074195105664,sis,0.11993061224489796,3.8525252960049245,0.61011497939446,0.61011497939446,-21.034917899984553,-1.0517458949992275,-0.35108140479839595,-1.1411596200838199,-0.6976884211458099,4.615648996772748,0.5535130093766994,1.1411596200838199,0.4162160989394559,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,7,0.2,1.0,A4,21.034917899984553,1.9211074195105664,sis,0.11993061224489796,3.8525252960049245,0.61011497939446,0.61011497939446,-20.91289490410566,-1.045644745205283,-0.34904479096350655,-1.1411596200838199,-0.6976884211458099,4.615648996772748,0.5535130093766994,1.0016219358546579,0.4162160989394559,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,7,0.5,1.0,A4,21.034917899984553,1.9211074195105664,sis,0.11993061224489796,3.8525252960049245,0.61011497939446,0.61011497939446,-20.729860410287323,-1.036493020514366,-0.34598987021117256,-1.1411596200838199,-0.6976884211458099,4.615648996772748,0.5535130093766994,0.792315409510915,0.4162160989394559,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,interval_order,7,1.0,1.0,A4,21.034917899984553,1.9211074195105664,sis,0.11993061224489796,3.8525252960049245,0.61011497939446,0.61011497939446,-20.424802920590093,-1.0212401460295046,-0.34089833562394917,-1.1411596200838199,-0.6976884211458099,4.615648996772748,0.5535130093766994,0.44347119893801,0.4162160989394559,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,0,0.0,1.0,A4,23.807994040960466,1.2456688800336775,sis,0.14569375,1.2875342329122939,0.5121545067153583,0.5121545067153583,-23.807994040960466,-1.1903997020480233,-0.39736518264891246,-0.5403608715405832,-0.874667951923981,4.615648996772748,0.5535130093766994,0.5403608715405832,0.2698794646006762,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,0,0.2,1.0,A4,23.807994040960466,1.2456688800336775,sis,0.14569375,1.2875342329122939,0.5121545067153583,0.5121545067153583,-23.705563139617393,-1.1852781569808697,-0.3956555689052658,-0.5403608715405832,-0.874667951923981,4.615648996772748,0.5535130093766994,0.36542728115578704,0.2698794646006762,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,0,0.5,1.0,A4,23.807994040960466,1.2456688800336775,sis,0.14569375,1.2875342329122939,0.5121545067153583,0.5121545067153583,-23.551916787602785,-1.1775958393801393,-0.3930911482897959,-0.5403608715405832,-0.874667951923981,4.615648996772748,0.5535130093766994,0.10302689557859274,0.2698794646006762,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,0,1.0,1.0,A4,23.807994040960466,1.2456688800336775,sis,0.14569375,1.2875342329122939,0.5121545067153583,0.5121545067153583,-23.295839534245108,-1.1647919767122554,-0.38881711393067947,-0.5403608715405832,-0.874667951923981,4.615648996772748,0.5535130093766994,-0.33430708038339774,0.2698794646006762,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,1,0.0,1.0,A4,28.38092174100943,2.455832622045601,sis,0.08386874999999999,15.889123154618389,0.9507425923236613,0.9507425923236613,-28.38092174100943,-1.4190460870504715,-0.47368922102207234,0.45038337769638126,-0.08229617713554603,4.615648996772748,0.5535130093766994,-0.45038337769638126,0.5320665899340946,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,1,0.2,1.0,A4,28.38092174100943,2.455832622045601,sis,0.08386874999999999,15.889123154618389,0.9507425923236613,0.9507425923236613,-28.1907732225447,-1.409538661127235,-0.4705155642813925,0.45038337769638126,-0.08229617713554603,4.615648996772748,0.5535130093766994,-0.46684261312349046,0.5320665899340946,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,1,0.5,1.0,A4,28.38092174100943,2.455832622045601,sis,0.08386874999999999,15.889123154618389,0.9507425923236613,0.9507425923236613,-27.9055504448476,-1.3952775222423799,-0.46575507917037284,0.45038337769638126,-0.08229617713554603,4.615648996772748,0.5535130093766994,-0.4915314662641543,0.5320665899340946,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,1,1.0,1.0,A4,28.38092174100943,2.455832622045601,sis,0.08386874999999999,15.889123154618389,0.9507425923236613,0.9507425923236613,-27.43017914868577,-1.3715089574342885,-0.4578209373186734,0.45038337769638126,-0.08229617713554603,4.615648996772748,0.5535130093766994,-0.5326795548319273,0.5320665899340946,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,2,0.0,1.0,A4,24.115955038475967,1.8375217447857524,sis,0.065275,0.7791284333291373,0.7395949248985931,0.7395949248985931,-24.115955038475967,-1.2057977519237983,-0.40250517797216195,-0.4736398107036724,-0.463764478418722,4.615648996772748,0.5535130093766994,0.4736398107036724,0.39810690675797566,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,2,0.2,1.0,A4,24.115955038475967,1.8375217447857524,sis,0.065275,0.7791284333291373,0.7395949248985931,0.7395949248985931,-23.96803605349625,-1.1984018026748124,-0.4000363494609239,-0.4736398107036724,-0.463764478418722,4.615648996772748,0.5535130093766994,0.380886915019928,0.39810690675797566,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,2,0.5,1.0,A4,24.115955038475967,1.8375217447857524,sis,0.065275,0.7791284333291373,0.7395949248985931,0.7395949248985931,-23.746157576026672,-1.1873078788013336,-0.39633310669406696,-0.4736398107036724,-0.463764478418722,4.615648996772748,0.5535130093766994,0.2417575714943114,0.39810690675797566,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,2,1.0,1.0,A4,24.115955038475967,1.8375217447857524,sis,0.065275,0.7791284333291373,0.7395949248985931,0.7395949248985931,-23.376360113577373,-1.1688180056788686,-0.3901610354159719,-0.4736398107036724,-0.463764478418722,4.615648996772748,0.5535130093766994,0.009875332284950411,0.39810690675797566,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,3,0.0,1.0,A4,27.858334600716848,2.2996609778343937,sis,0.103025,13.82011447554428,0.9695628889750859,0.9695628889750859,-27.858334600716848,-1.3929167300358425,-0.46496702737169293,0.33716264954786423,-0.04829463366212744,4.615648996772748,0.5535130093766994,-0.33716264954786423,0.4982313385273256,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,3,0.2,1.0,A4,27.858334600716848,2.2996609778343937,sis,0.103025,13.82011447554428,0.9695628889750859,0.9695628889750859,-27.66442202292183,-1.3832211011460915,-0.4617305469373955,0.33716264954786423,-0.04829463366212744,4.615648996772748,0.5535130093766994,-0.3468215762802897,0.4982313385273256,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,3,0.5,1.0,A4,27.858334600716848,2.2996609778343937,sis,0.103025,13.82011447554428,0.9695628889750859,0.9695628889750859,-27.373553156229306,-1.3686776578114652,-0.4568758262859494,0.33716264954786423,-0.04829463366212744,4.615648996772748,0.5535130093766994,-0.361309966378928,0.4982313385273256,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,3,1.0,1.0,A4,27.858334600716848,2.2996609778343937,sis,0.103025,13.82011447554428,0.9695628889750859,0.9695628889750859,-26.88877171174176,-1.344438585587088,-0.4487846252002058,0.33716264954786423,-0.04829463366212744,4.615648996772748,0.5535130093766994,-0.3854572832099917,0.4982313385273256,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,4,0.0,1.0,A4,24.503485455316643,2.283738728271608,sis,0.070025,3.013455580143542,0.38144763495892225,0.38144763495892225,-24.503485455316643,-1.2251742727658321,-0.40897321953017685,-0.3896796965113592,-1.11080851148124,4.615648996772748,0.5535130093766994,0.3896796965113592,0.4947817153922218,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,4,0.2,1.0,A4,24.503485455316643,2.283738728271608,sis,0.070025,3.013455580143542,0.38144763495892225,0.38144763495892225,-24.42719592832486,-1.221359796416243,-0.4076999160433256,-0.3896796965113592,-1.11080851148124,4.615648996772748,0.5535130093766994,0.16751799421511118,0.4947817153922218,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,4,0.5,1.0,A4,24.503485455316643,2.283738728271608,sis,0.070025,3.013455580143542,0.38144763495892225,0.38144763495892225,-24.31276163783718,-1.215638081891859,-0.40578996081304863,-0.3896796965113592,-1.11080851148124,4.615648996772748,0.5535130093766994,-0.16572455922926083,0.4947817153922218,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,4,1.0,1.0,A4,24.503485455316643,2.283738728271608,sis,0.070025,3.013455580143542,0.38144763495892225,0.38144763495892225,-24.122037820357722,-1.206101891017886,-0.4026067020959205,-0.3896796965113592,-1.11080851148124,4.615648996772748,0.5535130093766994,-0.7211288149698809,0.4947817153922218,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,5,0.0,1.0,A4,27.628197441108412,2.216686568073735,sis,0.03389999999999999,13.512782392409735,1.2407151156017036,1.2407151156017036,-27.628197441108412,-1.3814098720554207,-0.4611259438135916,0.2873024544226831,0.4415804406960291,4.615648996772748,0.5535130093766994,-0.2873024544226831,0.480254579501959,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,5,0.2,1.0,A4,27.628197441108412,2.216686568073735,sis,0.03389999999999999,13.512782392409735,1.2407151156017036,1.2407151156017036,-27.38005441798807,-1.3690027208994036,-0.4569843350104465,0.2873024544226831,0.4415804406960291,4.615648996772748,0.5535130093766994,-0.19898636628347727,0.480254579501959,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,5,0.5,1.0,A4,27.628197441108412,2.216686568073735,sis,0.03389999999999999,13.512782392409735,1.2407151156017036,1.2407151156017036,-27.00783988330756,-1.3503919941653781,-0.45077192180572895,0.2873024544226831,0.4415804406960291,4.615648996772748,0.5535130093766994,-0.06651223407466855,0.480254579501959,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,5,1.0,1.0,A4,27.628197441108412,2.216686568073735,sis,0.03389999999999999,13.512782392409735,1.2407151156017036,1.2407151156017036,-26.38748232550671,-1.3193741162753354,-0.4404178997978662,0.2873024544226831,0.4415804406960291,4.615648996772748,0.5535130093766994,0.154277986273346,0.480254579501959,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,6,0.0,1.0,A4,25.883099779146686,2.865561257619015,sis,0.150275,1.7584431802807146,0.8078721858759982,0.8078721858759982,-25.883099779146686,-1.2941549889573343,-0.4319995482847377,-0.09078038142161406,-0.34041189262441374,4.615648996772748,0.5535130093766994,0.09078038142161406,0.6208360426935864,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,6,0.2,1.0,A4,25.883099779146686,2.865561257619015,sis,0.150275,1.7584431802807146,0.8078721858759982,0.8078721858759982,-25.721525341971486,-1.2860762670985744,-0.42930280467714693,-0.09078038142161406,-0.34041189262441374,4.615648996772748,0.5535130093766994,0.02269800289673131,0.6208360426935864,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,6,0.5,1.0,A4,25.883099779146686,2.865561257619015,sis,0.150275,1.7584431802807146,0.8078721858759982,0.8078721858759982,-25.479163686208686,-1.2739581843104344,-0.42525768926576085,-0.09078038142161406,-0.34041189262441374,4.615648996772748,0.5535130093766994,-0.07942556489059281,0.6208360426935864,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,6,1.0,1.0,A4,25.883099779146686,2.865561257619015,sis,0.150275,1.7584431802807146,0.8078721858759982,0.8078721858759982,-25.07522759327069,-1.2537613796635345,-0.41851583024678407,-0.09078038142161406,-0.34041189262441374,4.615648996772748,0.5535130093766994,-0.2496315112027997,0.6208360426935864,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,7,0.0,1.0,A4,26.170850245637617,1.894823391443067,sis,0.03956875,8.599354820967031,0.49024186507955436,0.49024186507955436,-26.170850245637617,-1.3085425122818808,-0.4368022215581667,-0.028438018150029762,-0.9142562565610831,4.615648996772748,0.5535130093766994,0.028438018150029762,0.410521552390124,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,7,0.2,1.0,A4,26.170850245637617,1.894823391443067,sis,0.03956875,8.599354820967031,0.49024186507955436,0.49024186507955436,-26.072801872621707,-1.3036400936310852,-0.4351657540092894,-0.028438018150029762,-0.9142562565610831,4.615648996772748,0.5535130093766994,-0.15441323316218686,0.410521552390124,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,7,0.5,1.0,A4,26.170850245637617,1.894823391443067,sis,0.03956875,8.599354820967031,0.49024186507955436,0.49024186507955436,-25.92572931309784,-1.296286465654892,-0.4327110526859735,-0.028438018150029762,-0.9142562565610831,4.615648996772748,0.5535130093766994,-0.4286901101305118,0.410521552390124,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,multi_layer_random,7,1.0,1.0,A4,26.170850245637617,1.894823391443067,sis,0.03956875,8.599354820967031,0.49024186507955436,0.49024186507955436,-25.680608380558063,-1.284030419027903,-0.4286198838137802,-0.028438018150029762,-0.9142562565610831,4.615648996772748,0.5535130093766994,-0.8858182384110533,0.410521552390124,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,0,0.0,1.0,A4,26.035700031342476,2.110803291623183,sis,0.07249375000000001,10.321287895094022,0.6232712879030359,0.6232712879030359,-26.035700031342476,-1.3017850015671237,-0.43454650906529424,-0.057718887295330416,-0.6739196780707538,4.615648996772748,0.5535130093766994,0.057718887295330416,0.4573145170048789,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,0,0.2,1.0,A4,26.035700031342476,2.110803291623183,sis,0.07249375000000001,10.321287895094022,0.6232712879030359,0.6232712879030359,-25.911045773761867,-1.2955522886880932,-0.43246597839369444,-0.057718887295330416,-0.6739196780707538,4.615648996772748,0.5535130093766994,-0.07706504831882036,0.4573145170048789,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,0,0.5,1.0,A4,26.035700031342476,2.110803291623183,sis,0.07249375000000001,10.321287895094022,0.6232712879030359,0.6232712879030359,-25.724064387390957,-1.2862032193695478,-0.4293451823862948,-0.057718887295330416,-0.6739196780707538,4.615648996772748,0.5535130093766994,-0.2792409517400465,0.4573145170048789,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,0,1.0,1.0,A4,26.035700031342476,2.110803291623183,sis,0.07249375000000001,10.321287895094022,0.6232712879030359,0.6232712879030359,-25.41242874343944,-1.270621437171972,-0.4241438557072954,-0.057718887295330416,-0.6739196780707538,4.615648996772748,0.5535130093766994,-0.6162007907754234,0.4573145170048789,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,1,0.0,1.0,A4,26.356504964248927,2.028406132533199,sis,0.05402499999999999,8.391190927286118,0.5190458961387534,0.5190458961387534,-26.356504964248927,-1.3178252482124464,-0.43990087493667873,0.011784866809619429,-0.8622176764893433,4.615648996772748,0.5535130093766994,-0.011784866809619429,0.43946282179417373,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,1,0.2,1.0,A4,26.356504964248927,2.028406132533199,sis,0.05402499999999999,8.391190927286118,0.5190458961387534,0.5190458961387534,-26.252695785021178,-1.3126347892510588,-0.438168257169995,0.011784866809619429,-0.8622176764893433,4.615648996772748,0.5535130093766994,-0.18422840210748812,0.43946282179417373,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,1,0.5,1.0,A4,26.356504964248927,2.028406132533199,sis,0.05402499999999999,8.391190927286118,0.5190458961387534,0.5190458961387534,-26.09698201617955,-1.3048491008089775,-0.4355693305199694,0.011784866809619429,-0.8622176764893433,4.615648996772748,0.5535130093766994,-0.4428937050542911,0.43946282179417373,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,1,1.0,1.0,A4,26.356504964248927,2.028406132533199,sis,0.05402499999999999,8.391190927286118,0.5190458961387534,0.5190458961387534,-25.837459068110174,-1.2918729534055087,-0.43123778610326,0.011784866809619429,-0.8622176764893433,4.615648996772748,0.5535130093766994,-0.8740025432989628,0.43946282179417373,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,2,0.0,1.0,A4,23.839316221336656,1.993208701084157,sis,0.08274375,3.124239566377493,0.8408699292536709,0.8408699292536709,-23.839316221336656,-1.1919658110668327,-0.397887962682574,-0.5335747878504911,-0.2807967746078908,4.615648996772748,0.5535130093766994,0.5335747878504911,0.43183714846553634,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,2,0.2,1.0,A4,23.839316221336656,1.993208701084157,sis,0.08274375,3.124239566377493,0.8408699292536709,0.8408699292536709,-23.67114223548592,-1.183557111774296,-0.3950810699015441,-0.5335747878504911,-0.2807967746078908,4.615648996772748,0.5535130093766994,0.47741543292891286,0.43183714846553634,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,2,0.5,1.0,A4,23.839316221336656,1.993208701084157,sis,0.08274375,3.124239566377493,0.8408699292536709,0.8408699292536709,-23.41888125670982,-1.170944062835491,-0.39087073072999945,-0.5335747878504911,-0.2807967746078908,4.615648996772748,0.5535130093766994,0.3931764005465457,0.43183714846553634,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,2,1.0,1.0,A4,23.839316221336656,1.993208701084157,sis,0.08274375,3.124239566377493,0.8408699292536709,0.8408699292536709,-22.998446292082985,-1.1499223146041493,-0.3838534987774249,-0.5335747878504911,-0.2807967746078908,4.615648996772748,0.5535130093766994,0.25277801324260024,0.43183714846553634,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,3,0.0,1.0,A4,27.265992171091728,2.348253360717937,sis,0.07349374999999997,10.00005486080412,0.6071425245163263,0.6071425245163263,-27.265992171091728,-1.3632996085545863,-0.45508058934025974,0.20882914107716286,-0.7030585837757378,4.615648996772748,0.5535130093766994,-0.20882914107716286,0.5087590850950388,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,3,0.2,1.0,A4,27.265992171091728,2.348253360717937,sis,0.07349374999999997,10.00005486080412,0.6071425245163263,0.6071425245163263,-27.144563666188464,-1.3572281833094233,-0.4530538978035156,0.20882914107716286,-0.7030585837757378,4.615648996772748,0.5535130093766994,-0.34944085783231044,0.5087590850950388,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,3,0.5,1.0,A4,27.265992171091728,2.348253360717937,sis,0.07349374999999997,10.00005486080412,0.6071425245163263,0.6071425245163263,-26.962420908833565,-1.3481210454416783,-0.4500138604983993,0.20882914107716286,-0.7030585837757378,4.615648996772748,0.5535130093766994,-0.5603584329650317,0.5087590850950388,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,3,1.0,1.0,A4,27.265992171091728,2.348253360717937,sis,0.07349374999999997,10.00005486080412,0.6071425245163263,0.6071425245163263,-26.6588496465754,-1.33294248232877,-0.4449471316565389,0.20882914107716286,-0.7030585837757378,4.615648996772748,0.5535130093766994,-0.9118877248529007,0.5087590850950388,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,4,0.0,1.0,A4,25.37947576462028,2.126301694516854,sis,0.0204,12.340521418847732,0.6191918310529698,0.6191918310529698,-25.37947576462028,-1.2689737882310141,-0.4235938569789367,-0.1998926676631671,-0.6812897972566784,4.615648996772748,0.5535130093766994,0.1998926676631671,0.4606723119551681,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,4,0.2,1.0,A4,25.37947576462028,2.126301694516854,sis,0.0204,12.340521418847732,0.6191918310529698,0.6191918310529698,-25.255637398409686,-1.2627818699204842,-0.42152694386884626,-0.1998926676631671,-0.6812897972566784,4.615648996772748,0.5535130093766994,0.06363470821183143,0.4606723119551681,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,4,0.5,1.0,A4,25.37947576462028,2.126301694516854,sis,0.0204,12.340521418847732,0.6191918310529698,0.6191918310529698,-25.069879849093795,-1.2534939924546897,-0.41842657420371066,-0.1998926676631671,-0.6812897972566784,4.615648996772748,0.5535130093766994,-0.1407522309651721,0.4606723119551681,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,4,1.0,1.0,A4,25.37947576462028,2.126301694516854,sis,0.0204,12.340521418847732,0.6191918310529698,0.6191918310529698,-24.76028393356731,-1.2380141966783655,-0.41325929142848467,-0.1998926676631671,-0.6812897972566784,4.615648996772748,0.5535130093766994,-0.4813971295935113,0.4606723119551681,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,5,0.0,1.0,A4,27.205814782248677,2.9810097431776894,sis,0.06865,8.802157294909351,0.7418646559679932,0.7418646559679932,-27.205814782248677,-1.360290739112434,-0.45407620404564764,0.19579145366091275,-0.4596638863261242,4.615648996772748,0.5535130093766994,-0.19579145366091275,0.6458484484548122,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
20,random_layered_k4_uniform,5,0.2,1.0,A4,27.205814782248677,2.9810097431776894,sis,0.06865,8.802157294909351,0.7418646559679932,0.7418646559679932,-27.057441851055078,-1.352872092552754,-0.45159979898596625,0.19579145366091275,-0.4596638863261242,4.615648996772748,0.5535130093766994,-0.2877242309261376,0.6458484484548122,robust_zscore,"n,gamma,action_mode",info_edge_density_extremity
