scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.600,1.6,52,0.1,lorentzian_like_2d,-79.9039218497942,1.325750652096251,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.2,KR_like,-105.61388884698133,0.5019401720708435,15.4088078291887,108.69565041281906,sis,2
1.600,1.6,52,0.2,lorentzian_like_2d,-79.7512497922971,1.3366266737216659,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.4,KR_like,-102.53212728114359,0.6233577072000316,15.4088078291887,108.69565041281906,sis,2
1.600,1.6,52,0.4,lorentzian_like_2d,-79.4459056773029,1.358378716972511,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.6,KR_like,-99.45036571530585,0.7447752423292296,15.4088078291887,108.69565041281906,sis,2
1.600,1.6,52,0.6,lorentzian_like_2d,-79.1405615623087,1.380130760223346,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.8,KR_like,-96.3686041494681,0.8661927774584228,15.4088078291887,108.69565041281906,sis,2
1.600,1.6,52,0.8,lorentzian_like_2d,-78.8352174473145,1.4018828034741913,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,1.0,KR_like,-93.28684258363037,0.9876103125876159,15.4088078291887,108.69565041281906,sis,2
1.600,1.6,52,1.0,lorentzian_like_2d,-78.5298733323203,1.423634846725021,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,1.5,KR_like,-85.58243866903601,1.2911541504105986,15.4088078291887,108.69565041281906,sis,2
1.600,1.6,52,1.5,lorentzian_like_2d,-77.7665130448348,1.4780149548521013,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,2.0,KR_like,-77.87803475444167,1.5946979882335914,15.4088078291887,108.69565041281906,sis,2
1.600,1.6,52,2.0,lorentzian_like_2d,-77.0031527573493,1.5323950629791965,1.5267205749710038,80.0565939072913,exact,2
1.620,1.62,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.5445359665338807,80.0565939072913,exact,2
1.620,1.62,52,0.1,KR_like,-107.14730021901151,0.4419871525756852,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,0.1,lorentzian_like_2d,-79.90214031063792,1.3258302665620407,1.5445359665338807,80.0565939072913,exact,2
1.620,1.62,52,0.2,KR_like,-105.59895002520395,0.5034516682097301,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,0.2,lorentzian_like_2d,-79.74768671398452,1.3367859026532354,1.5445359665338807,80.0565939072913,exact,2
1.620,1.62,52,0.4,KR_like,-102.50224963758885,0.6263806994778048,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,0.4,lorentzian_like_2d,-79.43877952067774,1.3586971748356402,1.5445359665338807,80.0565939072913,exact,2
