n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
16,0.4,lorentzian_like_2d,A2,0.5285925816887356,0.19878489316271578,0.1726192681398136,0.8414662048404247,outer_plus_measurement,6
16,0.4,lorentzian_like_2d,A3,0.44928485180061667,0.19822298343734807,0.09891953892229005,0.8036599718925337,outer_plus_measurement,6
16,0.4,lorentzian_like_3d,A1,-0.9441750457058444,0.2824704117563756,-1.3193642323982573,-0.4685986593156565,outer_plus_measurement,6
16,0.4,lorentzian_like_3d,A2,1.8389397691987401,1.6886733437724109,0.5908326220317837,2.9101771877980855,outer_plus_measurement,6
16,0.4,lorentzian_like_3d,A3,1.7245685785036755,1.6469575791814859,0.3371418384599258,2.903331516046535,outer_plus_measurement,6
16,0.4,multi_layer_random,A1,-0.3704444526274302,0.4956292050879407,-0.7863095232184515,0.08910818231164522,outer_plus_measurement,6
16,0.4,multi_layer_random,A2,0.3101554826095705,0.6428896752402359,-0.16204489112758072,0.9719464292295572,outer_plus_measurement,6
16,0.4,multi_layer_random,A3,0.22374030727607594,0.632953117510953,-0.3370314676361351,0.7974805244357348,outer_plus_measurement,6
16,0.4,transitive_percolation,A1,-1.7382100843333699,0.5752553454490467,-2.280045841238996,-1.1504759862654825,outer_plus_measurement,6
16,0.4,transitive_percolation,A2,1.7926020317646845,3.226403481798603,-0.181649333644029,4.063706764676859,outer_plus_measurement,6
16,0.4,transitive_percolation,A3,1.5441816626995761,3.149237482273227,-0.3512257522573426,3.88171994806567,outer_plus_measurement,6
20,0.0,KR_like,A1,-0.030053448699023266,0.08272337638731521,-0.30040957850241845,0.25437122627537695,outer_plus_measurement,6
20,0.0,KR_like,A2,-0.030053448699023266,0.08272337638731521,-0.33739032285818,0.25390289109908803,outer_plus_measurement,6
20,0.0,KR_like,A3,-0.030053448699023266,0.08272337638731521,-0.2927727486624583,0.265869298159449,outer_plus_measurement,6
20,0.0,absolute_layered,A1,0.8033220291942107,0.44720140379699785,0.49639555286420567,1.0395344473221704,outer_plus_measurement,6
20,0.0,absolute_layered,A2,0.8033220291942107,0.44720140379699785,0.41751969885506685,1.1055457911525246,outer_plus_measurement,6
20,0.0,absolute_layered,A3,0.8033220291942107,0.44720140379699785,0.49648021113701085,1.1055457911525248,outer_plus_measurement,6
20,0.0,interval_order,A1,1.0074691321289782,0.7818910827074231,0.2369903647650288,1.654696111571402,outer_plus_measurement,6
20,0.0,interval_order,A2,1.0074691321289782,0.7818910827074231,0.36887885659317243,1.580259971359373,outer_plus_measurement,6
20,0.0,interval_order,A3,1.0074691321289782,0.7818910827074231,0.20768357719096223,1.6277635690210333,outer_plus_measurement,6
20,0.0,lorentzian_like_2d,A1,0.6914777609442532,0.2484910294749795,0.3514732521463014,1.0949959624713648,outer_plus_measurement,6
