d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
4,256,0.5,0,3.0,1.5767944578624855,0.5255981526208285,0.03588786607879333,0.14234235691922315,2134,0.03757501741173784
4,256,0.5,1,3.0,-7.729626877594315,-2.5765422925314385,0.03532450755072242,0.12552643845569122,2731,0.02584197984101858
4,256,0.5,2,3.0,9.611810355174384,3.203936785058128,0.03844518903234009,0.13675746082771278,2588,0.05166443088532109
4,256,0.5,3,3.0,8.93968414223552,2.979894714078507,0.04195117790296395,0.1468866820361029,2788,0.054930875062919805
4,256,0.5,4,3.0,9.12568779506317,3.041895931687723,0.0401038417510908,0.12945621973638577,3130,0.05366979798842363
4,256,0.5,5,3.0,-3.598645758490795,-1.1995485861635984,0.04533725356931719,0.17486700562704927,3301,0.03832397541204375
4,256,0.5,6,3.0,31.846497539035422,10.615499179678475,0.03545718081779839,0.13076842353457574,2808,0.07986716634037314
4,256,0.5,7,3.0,5.400405275248009,1.8001350917493364,0.045374639334610625,0.14247253384020708,2711,0.05160286009937241
4,256,0.5,8,3.0,11.108547889353996,3.702849296451332,0.03656772331541265,0.14443428694289506,2668,0.05132117322210179
4,256,0.5,9,3.0,16.050093751735346,5.350031250578449,0.038686850848927055,0.11882824988559737,2541,0.06331282777050692
4,256,1.0,0,12.0,-4.7541914557428715,-0.39618262131190596,0.03165836997085271,0.06379251655975826,1233,0.02952625933294145
4,256,1.0,1,12.0,1.3950194607481992,0.1162516217290166,0.03240738614395657,0.04928373330611169,1177,0.04014680460669511
4,256,1.0,2,12.0,-21.36173978283805,-1.780144981903171,0.0390991847625479,0.15000259508865843,1089,0.015530324964560785
4,256,1.0,3,12.0,55.093787977977435,4.591148998164786,0.026396212855996557,0.06668593779646492,1154,0.08622098402185438
4,256,1.0,4,12.0,-2.333579853346571,-0.1944649877788809,0.0279726929042645,0.06052507658465922,1123,0.027314221189588577
4,256,1.0,5,12.0,53.47234312409939,4.456028593674949,0.03178663366375123,0.03250153421106161,1471,0.09561056368474359
4,256,1.0,6,12.0,20.311051526975906,1.692587627247992,0.027859322845474203,0.07234880194718729,1213,0.04571563580746396
4,256,1.0,7,12.0,151.34336799481193,12.611947332900995,0.05056334904453081,0.10753839815290955,1203,0.1805268569700213
4,256,1.0,8,12.0,64.25354731465693,5.354462276221411,0.068086594376297,0.06272971480962497,708,0.11472902375177299
4,256,1.0,9,12.0,62.76592086663037,5.23049340555253,0.02634357664000918,0.08603813464762156,1177,0.08137072352666323
4,256,2.0,0,48.0,30.02687426129809,0.6255598804437102,0.04817896193494313,0.006450024185392089,73,0.08981042557053338
4,256,2.0,1,48.0,179.8797032081829,3.7474938168371437,0.0033881007513232313,-0.014264573389016988,89,0.10524031276081194
4,256,2.0,2,48.0,-0.0,-0.0,0.0,nan,94,0.0
4,256,2.0,3,48.0,-35.59132834279626,-0.7414860071415887,0.015017468952340567,-0.00747839228191105,110,0.011744547159578617
4,256,2.0,4,48.0,-0.0,-0.0,0.0,nan,49,0.0
4,256,2.0,5,48.0,-0.0,-0.0,0.0,nan,60,0.0
4,256,2.0,6,48.0,-0.0,-0.0,0.0,nan,40,0.0
4,256,2.0,7,48.0,-173.1833907925145,-3.6079873081773854,0.04635754280368738,0.016298261313230422,141,-0.022365511670362468
4,256,2.0,8,48.0,-415.7891462634062,-8.66227388048763,0.11844249755267836,0.01575060828242203,57,0.07975466052374612
4,256,2.0,9,48.0,-897.6195097991625,-18.70040645414922,0.1743667470988163,0.07285579530807007,47,-0.05049126285606662
4,512,0.0,0,0.0,39.91811125445225,nan,0.11315539444546661,0.6055502598813309,22657,0.16020441132944785
4,512,0.0,1,0.0,9.327680212178326,nan,0.12806304768373394,0.5811664667523578,23439,0.14181008943777018
4,512,0.0,2,0.0,-0.98194667364282,nan,0.1213156892770211,0.6104194543877133,22813,0.12252480064324785
4,512,0.0,3,0.0,-20.16558511493522,nan,0.1200084625205189,0.6393752489276073,24289,0.10045042375860275
4,512,0.0,4,0.0,-8.366450652433485,nan,0.12183097256842734,0.6325414030658103,23311,0.11507166873905425
4,512,0.0,5,0.0,-3.8631307595654842,nan,0.12287025810820601,0.6125386590556727,22468,0.12388761854111079
4,512,0.0,6,0.0,16.69641760038106,nan,0.1228651781990468,0.6415939366437363,22342,0.14422129349300633
4,512,0.0,7,0.0,2.9035683322360337,nan,0.1320046524123406,0.6441897695902188,23687,0.14019650047766474
4,512,0.0,8,0.0,-10.319213344143005,nan,0.12202839918524987,0.6272978696121712,23384,0.11315660224113186
4,512,0.0,9,0.0,-13.891015486674398,nan,0.1050772273112483,0.5830067024376325,23582,0.09556443137782657
4,512,0.25,0,0.75,-2.21492478440545,-2.953233045873933,0.038537581228375424,0.2550106600457922,17156,0.03293589833489123
4,512,0.25,1,0.75,1.998747313663102,2.6649964182174695,0.042313912202736094,0.25174456294810477,16595,0.04585564332072451
4,512,0.25,2,0.75,-1.004107731570005,-1.3388103087600067,0.035232355169723784,0.25027605012744547,16498,0.03331597377999959
4,512,0.25,3,0.75,1.5960594853266803,2.128079313768907,0.03697820688072058,0.232338407428206,17290,0.040723672550977356
4,512,0.25,4,0.75,-2.2877781933572616,-3.050370924476349,0.03762359280913475,0.2545893405747228,16968,0.03278950716938643
4,512,0.25,5,0.75,4.861952260349541,6.4826030137993875,0.03828551391749953,0.2060946421201345,15204,0.046171116284745926
4,512,0.25,6,0.75,1.456222874745659,1.9416304996608786,0.03969982947491464,0.2206217733647151,17121,0.041767667352622925
4,512,0.25,7,0.75,1.4777560830829224,1.9703414441105631,0.03981964721615614,0.24500552612898152,16788,0.04285512975402194
4,512,0.25,8,0.75,-4.3642082609914485,-5.818944347988598,0.04060418786845655,0.23747385906956608,15554,0.03238232706014691
4,512,0.25,9,0.75,-6.7138275601297694,-8.951770080173025,0.03906425314230672,0.22190670782599076,15850,0.027200332270670143
4,512,0.5,0,3.0,-0.6745232208231519,-0.2248410736077173,0.03857738872436533,0.20494947254317952,11736,0.03767892008124093
4,512,0.5,1,3.0,7.256180322842794,2.4187267742809313,0.04200274328805154,0.21085329449190315,11153,0.052126389712445674
4,512,0.5,2,3.0,2.217692140722557,0.7392307135741857,0.044557745698709565,0.21264384916315404,10916,0.04836212440625631
4,512,0.5,3,3.0,-1.8346476604458881,-0.6115492201486293,0.04314275097877572,0.2108518366582962,9559,0.042381758211660514
4,512,0.5,4,3.0,5.8462322266962055,1.9487440755654017,0.04678516316781121,0.20464298410335013,9228,0.053256428502473536
4,512,0.5,5,3.0,3.4168222638932373,1.138940754631079,0.037164465187326384,0.19956920668472522,12871,0.043058503269356486
4,512,0.5,6,3.0,0.9527734137575745,0.3175911379191915,0.04007592393080336,0.2147380075864631,11027,0.04102085438010842
4,512,0.5,7,3.0,2.3121246214662743,0.7707082071554248,0.04632358502640241,0.2183692489943554,11514,0.049451512684692486
4,512,0.5,8,3.0,-1.3749640407838708,-0.45832134692795695,0.04293173096966536,0.19447267268010526,9976,0.04219578729858054
4,512,0.5,9,3.0,-0.9234657111244643,-0.30782190370815476,0.045248091916482165,0.19483942232297824,11036,0.044846895663479776
4,512,1.0,0,12.0,382.1263341379862,31.843861178165515,0.03379868125446381,0.10914250760601807,4340,0.34878658913468935
4,512,1.0,1,12.0,87.20052663058719,7.266710552548933,0.038522221959449314,0.10840954132480318,3328,0.11306830995291396
4,512,1.0,2,12.0,10.877165190943083,0.9064304325785902,0.034661130049521906,0.1328852449461525,4436,0.051811480924430796
4,512,1.0,3,12.0,19.158606215112272,1.5965505179260226,0.03220434428407399,0.0873087208847686,3938,0.05082341280184052
4,512,1.0,4,12.0,45.44736628115901,3.7872805234299176,0.04173015521935425,0.1084080750883919,3743,0.08337343393532526
4,512,1.0,5,12.0,18.05106242547657,1.5042552021230475,0.03836792399428469,0.08837270291376287,3955,0.05785278138514989
4,512,1.0,6,12.0,-0.6397399190909056,-0.05331165992424213,0.03179551768976726,0.09057580272161969,3959,0.033574318760928895
4,512,1.0,7,12.0,27.69540445910318,2.307950371591932,0.04407290265738127,0.13284528089978387,4068,0.06486999489886437
4,512,1.0,8,12.0,56.06393085806921,4.671994238172434,0.03896846182466863,0.11386063374347954,3873,0.09217454155683424
4,512,1.0,9,12.0,41.60140482390105,3.4667837353250874,0.040932474511774126,0.09884632269698101,4365,0.07685630895658237
4,512,2.0,0,48.0,1240.8053309912932,25.850111062318607,0.11284085510771444,0.041027288852742094,276,0.38117417629445066
4,512,2.0,1,48.0,34.92641483567391,0.7276336424098732,0.028451206386676923,0.05585194642344904,325,0.04749671504593452
4,512,2.0,2,48.0,1909.8241020009098,39.788002125018956,0.01231332629567554,0.011990674971014914,293,0.6893721684335113
4,512,2.0,3,48.0,323.67645033812363,6.743259382044243,0.02940329936795551,-0.003628139171840461,318,0.12871516550614415
4,512,2.0,4,48.0,-0.0,-0.0,0.0,nan,139,0.0
4,512,2.0,5,48.0,-311.9760641701402,-6.499501336877921,0.07977475768611894,0.023279919127281556,338,0.004535827610272111
4,512,2.0,6,48.0,257.0274669876916,5.354738895576908,0.002221131550033501,-0.014014293161495273,276,0.16166619999365175
4,512,2.0,7,48.0,-82.10804799159779,-1.7105843331582873,0.012695011516608165,0.0035681170846174615,200,-0.002970174318192291
4,512,2.0,8,48.0,-57.49143276471755,-1.1977381825982822,0.027193013436969195,0.07213706644394013,353,-0.000969078087961763
4,512,2.0,9,48.0,130.36480051638438,2.7159333440913414,0.01089929702573045,-0.007732173827770028,235,0.06550997382343217
