d,N,p_frw,rep,t_center,H_local,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy
4,512,2.0,4,0.2,10.0,47582,nan,15.0,0.029296875,34.13333333333333,31.00723929808794,0.9084152138111701,0.1796875,2.2830525488827416
4,512,2.0,5,0.2,10.0,50765,nan,15.0,0.029296875,34.13333333333333,33.36438553641026,0.9774722325120193,0.2109375,2.2494571002651345
4,512,2.0,6,0.2,10.0,47564,nan,15.0,0.029296875,34.13333333333333,32.13900364907966,0.9415723725316307,0.1875,2.2576718978926333
4,512,2.0,7,0.2,10.0,46074,nan,13.0,0.025390625,39.38461538461539,30.484645470588234,0.7740242014016543,0.185546875,2.2513348884410576
4,512,2.0,0,0.4,5.0,14460,nan,7.0,0.013671875,73.14285714285714,42.50186070356575,0.581080126806563,0.255859375,1.753265611359033
4,512,2.0,1,0.4,5.0,14373,nan,7.0,0.013671875,73.14285714285714,44.70994958436807,0.6112688419737822,0.26953125,1.734444071317787
4,512,2.0,2,0.4,5.0,16561,nan,7.0,0.013671875,73.14285714285714,46.87499659863933,0.6408690941220221,0.298828125,1.7084039449571824
4,512,2.0,3,0.4,5.0,13577,nan,7.0,0.013671875,73.14285714285714,41.99125273342591,0.5740991584648074,0.2578125,1.7323959328202423
4,512,2.0,4,0.4,5.0,14500,nan,7.0,0.013671875,73.14285714285714,47.795482665889104,0.6534538645727026,0.28125,1.6937531006616666
4,512,2.0,5,0.4,5.0,16514,nan,8.0,0.015625,64.0,48.28301978956991,0.7544221842120299,0.267578125,1.7459839981784704
4,512,2.0,6,0.4,5.0,14675,nan,6.0,0.01171875,85.33333333333333,42.34251868853445,0.4962013908812631,0.279296875,1.662579316987223
4,512,2.0,7,0.4,5.0,15052,nan,6.0,0.01171875,85.33333333333333,46.35970472535629,0.5432777897502691,0.294921875,1.6319033619427787
4,512,2.0,0,0.6,3.3333333333333335,2899,nan,5.0,0.009765625,102.4,70.29537680388377,0.6864782891004274,0.357421875,1.2876298306515235
4,512,2.0,1,0.6,3.3333333333333335,2693,nan,4.0,0.0078125,128.0,63.94919858762891,0.4996031139658509,0.376953125,1.2345450653720922
4,512,2.0,2,0.6,3.3333333333333335,2837,nan,5.0,0.009765625,102.4,73.96377491718498,0.7223024894256345,0.35546875,1.26510655080829
4,512,2.0,3,0.6,3.3333333333333335,3025,nan,5.0,0.009765625,102.4,65.19079689649452,0.6366288759423292,0.326171875,1.3339497778600362
4,512,2.0,4,0.6,3.3333333333333335,2781,nan,4.0,0.0078125,128.0,66.61080993352356,0.5203969526056528,0.392578125,1.2139880383390236
4,512,2.0,5,0.6,3.3333333333333335,2687,nan,4.0,0.0078125,128.0,78.85112554681766,0.6160244183345129,0.453125,1.138301876599974
4,512,2.0,6,0.6,3.3333333333333335,3156,nan,5.0,0.009765625,102.4,79.14189787969454,0.7728700964813919,0.412109375,1.2200015377579627
4,512,2.0,7,0.6,3.3333333333333335,2671,nan,4.0,0.0078125,128.0,70.06068797835202,0.5473491248308752,0.412109375,1.189546757200607
4,512,2.0,0,0.8,2.5,726,nan,4.0,0.0078125,128.0,111.52354011597731,0.8712776571560727,0.4921875,0.9025141203796978
4,512,2.0,1,0.8,2.5,641,nan,3.0,0.005859375,170.66666666666666,103.02534747440662,0.6036641453578513,0.50390625,0.8569478939849212
4,512,2.0,2,0.8,2.5,638,nan,4.0,0.0078125,128.0,118.68234915100055,0.9272058527421918,0.4921875,0.8383185464570818
4,512,2.0,3,0.8,2.5,572,nan,3.0,0.005859375,170.66666666666666,108.93525090111507,0.6382924857487211,0.501953125,0.8151261855847458
4,512,2.0,4,0.8,2.5,737,nan,3.0,0.005859375,170.66666666666666,99.46635388690768,0.5828106673060998,0.470703125,0.875613602788804
4,512,2.0,5,0.8,2.5,609,nan,3.0,0.005859375,170.66666666666666,105.28163288162956,0.6168845676657982,0.509765625,0.8431156471504337
4,512,2.0,6,0.8,2.5,589,nan,3.0,0.005859375,170.66666666666666,99.78755210724209,0.5846926881283717,0.50390625,0.8771596225308684
4,512,2.0,7,0.8,2.5,666,nan,3.0,0.005859375,170.66666666666666,98.90174697929028,0.5795024237067791,0.482421875,0.8793057510554217
