seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_0,52,1.84,0.6,lorentzian_like_2d,-79.77121607727048,3.4322101994031073,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.84,0.8,KR_like,-95.84542027370279,0.620333139429734,16.168779720025796,108.78044404972343,sis,4
offset_0,52,1.84,0.8,lorentzian_like_2d,-79.46828134904351,3.51277700198389,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.84,1.0,KR_like,-92.61166432969763,0.7045285506026531,16.168779720025796,108.78044404972343,sis,4
offset_0,52,1.84,1.0,lorentzian_like_2d,-79.16534662081654,3.593637380065293,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.84,1.5,KR_like,-84.52727446968473,0.9170969614056192,16.168779720025796,108.78044404972343,sis,4
offset_0,52,1.84,1.5,lorentzian_like_2d,-78.40800980024908,3.7969494657450378,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.84,2.0,KR_like,-76.44288460967184,1.131294711756363,16.168779720025796,108.78044404972343,sis,4
offset_0,52,1.84,2.0,lorentzian_like_2d,-77.65067297968163,4.001717818938765,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.88,0.0,KR_like,-108.78044404972343,0.29851524797577056,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,0.0,lorentzian_like_2d,-80.68002026195143,3.192493110451253,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.88,0.2,KR_like,-105.51740160850615,0.37648756966693403,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,0.2,lorentzian_like_2d,-80.37082794064307,3.2737320693601877,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.88,0.4,KR_like,-102.25435916728887,0.4583472936793198,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,0.4,lorentzian_like_2d,-80.06163561933471,3.355347338956046,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.88,0.6,KR_like,-98.9913167260716,0.542336987308057,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,0.6,lorentzian_like_2d,-79.75244329802635,3.43731211406894,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.88,0.8,KR_like,-95.72827428485432,0.6276020942056789,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,0.8,lorentzian_like_2d,-79.44325097671799,3.51960197684543,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.88,1.0,KR_like,-92.46523184363704,0.7136856339944814,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,1.0,lorentzian_like_2d,-79.13405865540963,3.6021946480870604,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.88,1.5,KR_like,-84.30762574059385,0.9309811287814654,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,1.5,lorentzian_like_2d,-78.36107785213872,3.8098716998843143,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.88,2.0,KR_like,-76.15001963755066,1.1499036402283334,16.315212206086386,108.78044404972343,sis,4
offset_0,52,1.88,2.0,lorentzian_like_2d,-77.58809704886782,4.019044393910545,1.5459616065418005,80.68002026195143,exact,4
offset_0,52,1.92,0.0,KR_like,-108.78044404972343,0.29851524797577056,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,0.0,lorentzian_like_2d,-80.68002026195143,3.192493110451253,1.5772495719487034,80.68002026195143,exact,4
offset_0,52,1.92,0.2,KR_like,-105.48811511129404,0.3781919013828706,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,0.2,lorentzian_like_2d,-80.36457034756168,3.2754202806748447,1.5772495719487034,80.68002026195143,exact,4
offset_0,52,1.92,0.4,KR_like,-102.19578617286464,0.46187433919030657,16.46164469214698,108.78044404972343,sis,4
offset_0,52,1.92,0.4,lorentzian_like_2d,-80.04912043317194,3.3587370117878006,1.5772495719487034,80.68002026195143,exact,4
