n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
80,1.0,KR_4layer,A4,-0.7947233656597343,0.3235473257859978,0.28376963103853,0.26426515658325006,-0.5304582090764842,16
80,1.0,lorentzian_like_3d,A4,-0.47656846411515885,0.5599541956136201,0.2542814624128016,0.36682372069668734,-0.10974474341847157,16
80,1.0,multi_layer_random,A4,-0.36773199533503725,0.6257090842394882,0.2535710217165662,0.2881963366784831,-0.07953565865655413,16
80,1.0,random_layered_k6_tapered,A4,-0.15588460680669677,0.32476534634077164,0.20174041036525905,-0.4189940844610073,-0.5748786912677041,16
80,1.0,random_layered_k6_middle_heavy,A4,-0.12860834099608223,0.3132960661839617,0.24215387914091402,-0.37209777101392977,-0.500706112010012,16
80,1.0,random_layered_k6_longjump,A4,0.1280321148134885,0.16617494095819327,0.20406305347675108,-0.6632144422743897,-0.5351823274609012,16
80,1.0,random_layered_k6_uniform,A4,0.18209219380195157,0.2721596992592332,0.20604850215192627,-0.7121300058576285,-0.530037812055677,16
80,1.0,interval_order,A4,0.485338886711028,0.4779269023555096,0.2598459934153626,-0.8471183727611021,-0.36177948605007415,16
80,1.0,lorentzian_like_4d,A4,0.6583516431706458,1.0855019203098948,0.2511347740587516,1.1717581784688131,1.830109821639459,16
80,1.0,random_layered_k8_uniform,A4,1.3193715526641672,0.2035586831824885,0.2139764188117449,-1.0222401480351044,0.2971314046290627,16
80,1.0,lorentzian_like_2d,A4,1.5628939299401996,0.2452508402099587,0.2151295759620299,-1.178439217270181,0.38445471267001863,16
80,1.0,transitive_percolation,A4,2.2760816974468945,0.34587806360126616,0.30359383333473844,-0.3786351519566952,1.8974465454901992,16
80,1.0,absolute_layered,A4,2.285380208516517,1.9179750547686734,4.671260554051503e-16,0.6494760538852985,2.9348562624018157,16
80,1.0,lorentzian_like_5d,A4,3.0740822537117096,1.2381488283132718,0.23225119071973888,1.711481837837139,4.785564091548848,16
80,1.0,KR_2layer,A4,5.204176170400762,0.09410191983682899,0.3724922315323871,1.8906738775156593,7.094850047916422,16
100,0.0,KR_2layer,A4,-1.7800999278978553,0.04454637302030036,0.3407161682012489,1.7800999278978553,7.157769367121186,16
100,0.0,lorentzian_like_5d,A4,-1.4660255085139946,0.07942360983342119,0.21270615322692565,1.4660255085139946,3.8279537373376007,16
100,0.0,lorentzian_like_4d,A4,-0.9465598381794362,0.10119688297010832,0.20940047667979175,0.9465598381794362,1.2036007818807808,16
100,0.0,KR_like,A4,-0.7119770563801574,0.07959739636414527,0.24611162118881003,0.7119770563801574,-0.4100063490746165,16
100,0.0,absolute_layered,A4,-0.5590527985335887,0.3456966413691681,6.661620653426113e-16,0.5590527985335887,1.983232301440569,16
100,0.0,KR_4layer,A4,-0.28748591107033195,0.07017008822268077,0.24308169374991187,0.28748591107033195,-0.6675545760478475,16
