n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,entropy_method,penalty_neutral,penalty_geometric,penalty_info,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
10,lorentzian_like_5d,1,0.0,1.0,A1,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,0.059499999999999977,-12.955978159908728,-1.2955978159908728,-0.5626709822507406,1.1249470302240656,-0.6935854131941199,2.7748842334516826,1.8769069823977402,-1.1249470302240656,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.0,1.0,A3,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,51.34578675718073,-12.955978159908728,-1.2955978159908728,-0.5626709822507406,1.1249470302240656,26.631309873658473,2.7748842334516826,1.8769069823977402,-1.1249470302240656,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.0,1.0,A4,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,8.877386822149624,-12.955978159908728,-1.2955978159908728,-0.5626709822507406,1.1249470302240656,4.004509327166861,2.7748842334516826,1.8769069823977402,-1.1249470302240656,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.2,1.0,A1,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,0.059499999999999977,-12.944078159908727,-1.2944078159908727,-0.5621541718172757,1.1249470302240656,-0.6935854131941199,2.7748842334516826,1.8769069823977402,-1.2636641128628896,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.2,1.0,A3,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,51.34578675718073,-2.6868208084725804,-0.26868208084725803,-0.11668714509824753,1.1249470302240656,26.631309873658473,2.7748842334516826,1.8769069823977402,4.201314944507629,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.2,1.0,A4,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,8.877386822149624,-11.180500795478803,-1.1180500795478803,-0.4855629800391361,1.1249470302240656,4.004509327166861,2.7748842334516826,1.8769069823977402,-0.32404516479069334,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.5,1.0,A1,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,0.059499999999999977,-12.926228159908728,-1.2926228159908728,-0.5613789561670784,1.1249470302240656,-0.6935854131941199,2.7748842334516826,1.8769069823977402,-1.4717397368211256,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.5,1.0,A3,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,51.34578675718073,12.716915218681638,1.271691521868164,0.552288610630492,1.1249470302240656,26.631309873658473,2.7748842334516826,1.8769069823977402,12.190707906605171,0.0,robust_zscore,n
10,lorentzian_like_5d,1,0.5,1.0,A4,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,8.877386822149624,-8.517284748833916,-0.8517284748833915,-0.36990097672172934,1.1249470302240656,4.004509327166861,2.7748842334516826,1.8769069823977402,0.877307633359365,0.0,robust_zscore,n
10,lorentzian_like_5d,1,1.0,1.0,A1,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,0.059499999999999977,-12.896478159908728,-1.2896478159908729,-0.5600869300834163,1.1249470302240656,-0.6935854131941199,2.7748842334516826,1.8769069823977402,-1.8185324434181855,0.0,robust_zscore,n
10,lorentzian_like_5d,1,1.0,1.0,A3,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,51.34578675718073,38.38980859727201,3.838980859727201,1.6672482035117246,1.1249470302240656,26.631309873658473,2.7748842334516826,1.8769069823977402,25.50636284343441,0.0,robust_zscore,n
10,lorentzian_like_5d,1,1.0,1.0,A4,12.955978159908728,0.0,exact,0.059499999999999977,51.34578675718073,8.877386822149624,8.877386822149624,-4.078591337759104,-0.4078591337759104,-0.17713097119271803,1.1249470302240656,4.004509327166861,2.7748842334516826,1.8769069823977402,2.8795622969427956,0.0,robust_zscore,n
10,transitive_percolation,0,0.0,1.0,A1,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,0.4577728395061729,-13.718118211955625,-1.3718118211955626,-0.5957703041548831,1.3996035520562826,-0.4813890479819338,2.7748842334516826,1.8769069823977402,-1.3996035520562826,0.0,robust_zscore,n
10,transitive_percolation,0,0.0,1.0,A3,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,69.68192479875302,-13.718118211955625,-1.3718118211955626,-0.5957703041548831,1.3996035520562826,36.40064751986827,2.7748842334516826,1.8769069823977402,-1.3996035520562826,0.0,robust_zscore,n
10,transitive_percolation,0,0.0,1.0,A4,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,12.350338940406766,-13.718118211955625,-1.3718118211955626,-0.5957703041548831,1.3996035520562826,5.85486853560268,2.7748842334516826,1.8769069823977402,-1.3996035520562826,0.0,robust_zscore,n
10,transitive_percolation,0,0.2,1.0,A1,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,0.4577728395061729,-13.626563644054391,-1.362656364405439,-0.5917941397916288,1.3996035520562826,-0.4813890479819338,2.7748842334516826,1.8769069823977402,-1.4958813616526694,0.0,robust_zscore,n
10,transitive_percolation,0,0.2,1.0,A3,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,69.68192479875302,0.21826674779497957,0.021826674779497957,0.009479204415032836,1.3996035520562826,36.40064751986827,2.7748842334516826,1.8769069823977402,5.880525951917372,0.0,robust_zscore,n
10,transitive_percolation,0,0.2,1.0,A4,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,12.350338940406766,-11.248050423874272,-1.1248050423874272,-0.4884966231258128,1.3996035520562826,5.85486853560268,2.7748842334516826,1.8769069823977402,-0.22862984493574645,0.0,robust_zscore,n
10,transitive_percolation,0,0.5,1.0,A1,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,0.4577728395061729,-13.489231792202538,-1.3489231792202538,-0.5858298932467474,1.3996035520562826,-0.4813890479819338,2.7748842334516826,1.8769069823977402,-1.6402980760472494,0.0,robust_zscore,n
10,transitive_percolation,0,0.5,1.0,A3,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,69.68192479875302,21.12284418742088,2.112284418742088,0.9173534672699064,1.3996035520562826,36.40064751986827,2.7748842334516826,1.8769069823977402,16.800720207877852,0.0,robust_zscore,n
10,transitive_percolation,0,0.5,1.0,A4,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,12.350338940406766,-7.542948741752242,-0.7542948741752242,-0.32758610158220747,1.3996035520562826,5.85486853560268,2.7748842334516826,1.8769069823977402,1.5278307157450575,0.0,robust_zscore,n
10,transitive_percolation,0,1.0,1.0,A1,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,0.4577728395061729,-13.260345372449452,-1.3260345372449451,-0.5758894823386117,1.3996035520562826,-0.4813890479819338,2.7748842334516826,1.8769069823977402,-1.8809926000382164,0.0,robust_zscore,n
10,transitive_percolation,0,1.0,1.0,A3,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,69.68192479875302,55.96380658679739,5.596380658679739,2.430477238694696,1.3996035520562826,36.40064751986827,2.7748842334516826,1.8769069823977402,35.00104396781199,0.0,robust_zscore,n
10,transitive_percolation,0,1.0,1.0,A4,13.718118211955625,0.0,exact,0.4577728395061729,69.68192479875302,12.350338940406766,12.350338940406766,-1.3677792715488586,-0.13677792715488585,-0.05940189900953186,1.3996035520562826,5.85486853560268,2.7748842334516826,1.8769069823977402,4.455264983546398,0.0,robust_zscore,n
10,transitive_percolation,1,0.0,1.0,A1,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,0.4553222222222223,-13.31265310384746,-1.331265310384746,-0.5781611782493149,1.253483903812865,-0.4826947159276196,2.7748842334516826,1.8769069823977402,-1.253483903812865,0.0,robust_zscore,n
10,transitive_percolation,1,0.0,1.0,A3,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,63.96966405801229,-13.31265310384746,-1.331265310384746,-0.5781611782493149,1.253483903812865,33.35720381471282,2.7748842334516826,1.8769069823977402,-1.253483903812865,0.0,robust_zscore,n
10,transitive_percolation,1,0.0,1.0,A4,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,10.655114228132692,-13.31265310384746,-1.331265310384746,-0.5781611782493149,1.253483903812865,4.951667296451003,2.7748842334516826,1.8769069823977402,-1.253483903812865,0.0,robust_zscore,n
10,transitive_percolation,1,0.2,1.0,A1,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,0.4553222222222223,-13.221588659403015,-1.3221588659403014,-0.5742062996773342,1.253483903812865,-0.4826947159276196,2.7748842334516826,1.8769069823977402,-1.3500228469983888,0.0,robust_zscore,n
10,transitive_percolation,1,0.2,1.0,A3,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,63.96966405801229,-0.5187202922449998,-0.05187202922449998,-0.022527736057324554,1.253483903812865,33.35720381471282,2.7748842334516826,1.8769069823977402,5.417956859129699,0.0,robust_zscore,n
10,transitive_percolation,1,0.2,1.0,A4,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,10.655114228132692,-11.18163025822092,-1.118163025822092,-0.48561203198277775,1.253483903812865,4.951667296451003,2.7748842334516826,1.8769069823977402,-0.26315044452266423,0.0,robust_zscore,n
10,transitive_percolation,1,0.5,1.0,A1,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,0.4553222222222223,-13.084991992736349,-1.3084991992736348,-0.5682739818193631,1.253483903812865,-0.4826947159276196,2.7748842334516826,1.8769069823977402,-1.4948312617766746,0.0,robust_zscore,n
10,transitive_percolation,1,0.5,1.0,A3,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,63.96966405801229,18.672178925158686,1.8672178925158687,0.8109224272306608,1.253483903812865,33.35720381471282,2.7748842334516826,1.8769069823977402,15.425118003543544,0.0,robust_zscore,n
10,transitive_percolation,1,0.5,1.0,A4,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,10.655114228132692,-7.985095989781113,-0.7985095989781114,-0.3467883125829722,1.253483903812865,4.951667296451003,2.7748842334516826,1.8769069823977402,1.2223497444126366,0.0,robust_zscore,n
10,transitive_percolation,1,1.0,1.0,A1,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,0.4553222222222223,-12.857330881625238,-1.2857330881625237,-0.5583867853894112,1.253483903812865,-0.4826947159276196,2.7748842334516826,1.8769069823977402,-1.7361786197404845,0.0,robust_zscore,n
10,transitive_percolation,1,1.0,1.0,A3,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,63.96966405801229,50.65701095416483,5.065701095416483,2.2000060327106365,1.253483903812865,33.35720381471282,2.7748842334516826,1.8769069823977402,32.103719910899954,0.0,robust_zscore,n
10,transitive_percolation,1,1.0,1.0,A4,13.31265310384746,0.0,exact,0.4553222222222223,63.96966405801229,10.655114228132692,10.655114228132692,-2.657538875714767,-0.2657538875714767,-0.1154154469166295,1.253483903812865,4.951667296451003,2.7748842334516826,1.8769069823977402,3.6981833926381382,0.0,robust_zscore,n
10,interval_order,0,0.0,1.0,A1,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.1366,-6.173786103901937,-0.6173786103901937,-0.2681241237375587,-1.319188106747185,-0.6525071920978857,2.7748842334516826,1.8769069823977402,1.319188106747185,0.0,robust_zscore,n
10,interval_order,0,0.0,1.0,A3,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,16.767502328056313,-6.173786103901937,-0.6173786103901937,-0.2681241237375587,-1.319188106747185,8.208295439053504,2.7748842334516826,1.8769069823977402,1.319188106747185,0.0,robust_zscore,n
10,interval_order,0,0.0,1.0,A4,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.8677234649167848,-6.173786103901937,-0.6173786103901937,-0.2681241237375587,-1.319188106747185,-0.2629708582393064,2.7748842334516826,1.8769069823977402,1.319188106747185,0.0,robust_zscore,n
10,interval_order,0,0.2,1.0,A1,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.1366,-6.146466103901937,-0.6146466103901937,-0.266937631212999,-1.319188106747185,-0.6525071920978857,2.7748842334516826,1.8769069823977402,1.1886866683276078,0.0,robust_zscore,n
10,interval_order,0,0.2,1.0,A3,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,16.767502328056313,-2.820285638290674,-0.2820285638290674,-0.12248344901006299,-1.319188106747185,8.208295439053504,2.7748842334516826,1.8769069823977402,2.9608471945578856,0.0,robust_zscore,n
10,interval_order,0,0.2,1.0,A4,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.8677234649167848,-6.00024141091858,-0.600024141091858,-0.2605871734849321,-1.319188106747185,-0.2629708582393064,2.7748842334516826,1.8769069823977402,1.2665939350993236,0.0,robust_zscore,n
10,interval_order,0,0.5,1.0,A1,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.1366,-6.105486103901937,-0.6105486103901937,-0.26515789242615945,-1.319188106747185,-0.6525071920978857,2.7748842334516826,1.8769069823977402,0.9929345106982421,0.0,robust_zscore,n
10,interval_order,0,0.5,1.0,A3,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,16.767502328056313,2.20996506012622,0.220996506012622,0.09597756308118054,-1.319188106747185,8.208295439053504,2.7748842334516826,1.8769069823977402,5.423335826273937,0.0,robust_zscore,n
10,interval_order,0,0.5,1.0,A4,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.8677234649167848,-5.739924371443545,-0.5739924371443544,-0.2492817481059922,-1.319188106747185,-0.2629708582393064,2.7748842334516826,1.8769069823977402,1.1877026776275317,0.0,robust_zscore,n
10,interval_order,0,1.0,1.0,A1,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.1366,-6.037186103901937,-0.6037186103901937,-0.2621916611147603,-1.319188106747185,-0.6525071920978857,2.7748842334516826,1.8769069823977402,0.6666809146492992,0.0,robust_zscore,n
10,interval_order,0,1.0,1.0,A3,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,16.767502328056313,10.593716224154377,1.0593716224154377,0.4600792498999198,-1.319188106747185,8.208295439053504,2.7748842334516826,1.8769069823977402,9.527483545800688,0.0,robust_zscore,n
10,interval_order,0,1.0,1.0,A4,6.173786103901937,0.0,exact,0.1366,16.767502328056313,0.8677234649167848,0.8677234649167848,-5.306062638985152,-0.5306062638985152,-0.23043937247442572,-1.319188106747185,-0.2629708582393064,2.7748842334516826,1.8769069823977402,1.0562172485078785,0.0,robust_zscore,n
10,interval_order,1,0.0,1.0,A1,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,0.13287777777777776,-8.812843433517195,-0.8812843433517195,-0.38273692730538245,-0.36813678078518947,-0.6544903602874287,2.7748842334516826,1.8769069823977402,0.36813678078518947,0.0,robust_zscore,n
10,interval_order,1,0.0,1.0,A3,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,2.2277253444132645,-8.812843433517195,-0.8812843433517195,-0.38273692730538245,-0.36813678078518947,0.4616265204539539,2.7748842334516826,1.8769069823977402,0.36813678078518947,0.0,robust_zscore,n
10,interval_order,1,0.0,1.0,A4,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,1.6187456569968337,-8.812843433517195,-0.8812843433517195,-0.38273692730538245,-0.36813678078518947,0.1371673473954883,2.7748842334516826,1.8769069823977402,0.36813678078518947,0.0,robust_zscore,n
10,interval_order,1,0.2,1.0,A1,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,0.13287777777777776,-8.78626787796164,-0.878626787796164,-0.38158276559225335,-0.36813678078518947,-0.6544903602874287,2.7748842334516826,1.8769069823977402,0.23723870872770372,0.0,robust_zscore,n
10,interval_order,1,0.2,1.0,A3,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,2.2277253444132645,-8.367298364634541,-0.8367298364634541,-0.36338715081988837,-0.36813678078518947,0.4616265204539539,2.7748842334516826,1.8769069823977402,0.4604620848759803,0.0,robust_zscore,n
10,interval_order,1,0.2,1.0,A4,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,1.6187456569968337,-8.489094302117827,-0.8489094302117828,-0.36867668117661084,-0.36813678078518947,0.1371673473954883,2.7748842334516826,1.8769069823977402,0.3955702502642871,0.0,robust_zscore,n
10,interval_order,1,0.5,1.0,A1,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,0.13287777777777776,-8.746404544628305,-0.8746404544628306,-0.37985152302255965,-0.36813678078518947,-0.6544903602874287,2.7748842334516826,1.8769069823977402,0.04089160064147512,0.0,robust_zscore,n
10,interval_order,1,0.5,1.0,A3,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,2.2277253444132645,-7.698980761310562,-0.7698980761310562,-0.3343624860916473,-0.36813678078518947,0.4616265204539539,2.7748842334516826,1.8769069823977402,0.5989500410121664,0.0,robust_zscore,n
10,interval_order,1,0.5,1.0,A4,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,1.6187456569968337,-8.003470605018778,-0.8003470605018779,-0.3475863119834535,-0.36813678078518947,0.1371673473954883,2.7748842334516826,1.8769069823977402,0.4367204544829336,0.0,robust_zscore,n
10,interval_order,1,1.0,1.0,A1,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,0.13287777777777776,-8.679965655739418,-0.8679965655739418,-0.3769661187397369,-0.36813678078518947,-0.6544903602874287,2.7748842334516826,1.8769069823977402,-0.2863535795022392,0.0,robust_zscore,n
10,interval_order,1,1.0,1.0,A3,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,2.2277253444132645,-6.58511808910393,-0.658511808910393,-0.28598804487791224,-0.36813678078518947,0.4616265204539539,2.7748842334516826,1.8769069823977402,0.8297633012391434,0.0,robust_zscore,n
10,interval_order,1,1.0,1.0,A4,8.812843433517195,0.0,exact,0.13287777777777776,2.2277253444132645,1.6187456569968337,1.6187456569968337,-7.194097776520361,-0.7194097776520361,-0.31243569666152454,-0.36813678078518947,0.1371673473954883,2.7748842334516826,1.8769069823977402,0.5053041281806778,0.0,robust_zscore,n
10,multi_layer_random,0,0.0,1.0,A1,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.0494,-8.529911963824013,-0.8529911963824013,-0.37044936970092984,-0.47009832075950503,-0.698966606878581,2.7748842334516826,1.8769069823977402,0.47009832075950503,0.0,robust_zscore,n
10,multi_layer_random,0,0.0,1.0,A3,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,1.992535094194018,-8.529911963824013,-0.8529911963824013,-0.37044936970092984,-0.47009832075950503,0.3363191650948769,2.7748842334516826,1.8769069823977402,0.47009832075950503,0.0,robust_zscore,n
10,multi_layer_random,0,0.0,1.0,A4,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.6835550756336652,-8.529911963824013,-0.8529911963824013,-0.37044936970092984,-0.47009832075950503,-0.3610942021291806,2.7748842334516826,1.8769069823977402,0.47009832075950503,0.0,robust_zscore,n
10,multi_layer_random,0,0.2,1.0,A1,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.0494,-8.520031963824012,-0.8520031963824012,-0.3700202867528094,-0.47009832075950503,-0.698966606878581,2.7748842334516826,1.8769069823977402,0.3303049993837888,0.0,robust_zscore,n
10,multi_layer_random,0,0.2,1.0,A3,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,1.992535094194018,-8.13140494498521,-0.813140494498521,-0.3531424297727891,-0.47009832075950503,0.3363191650948769,2.7748842334516826,1.8769069823977402,0.5373621537784804,0.0,robust_zscore,n
10,multi_layer_random,0,0.2,1.0,A4,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.6835550756336652,-8.39320094869728,-0.8393200948697279,-0.3645120857524366,-0.47009832075950503,-0.3610942021291806,2.7748842334516826,1.8769069823977402,0.39787948033366893,0.0,robust_zscore,n
10,multi_layer_random,0,0.5,1.0,A1,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.0494,-8.505211963824014,-0.8505211963824013,-0.3693766623306288,-0.47009832075950503,-0.698966606878581,2.7748842334516826,1.8769069823977402,0.12061501732021451,0.0,robust_zscore,n
10,multi_layer_random,0,0.5,1.0,A3,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,1.992535094194018,-7.533644416727004,-0.7533644416727003,-0.32718201988057793,-0.47009832075950503,0.3363191650948769,2.7748842334516826,1.8769069823977402,0.6382579033069435,0.0,robust_zscore,n
10,multi_layer_random,0,0.5,1.0,A4,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.6835550756336652,-8.18813442600718,-0.818813442600718,-0.3556061598296968,-0.47009832075950503,-0.3610942021291806,2.7748842334516826,1.8769069823977402,0.2895512196949147,0.0,robust_zscore,n
10,multi_layer_random,0,1.0,1.0,A1,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.0494,-8.480511963824013,-0.8480511963824012,-0.36830395496032775,-0.47009832075950503,-0.698966606878581,2.7748842334516826,1.8769069823977402,-0.228868286119076,0.0,robust_zscore,n
10,multi_layer_random,0,1.0,1.0,A3,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,1.992535094194018,-6.537376869629995,-0.6537376869629995,-0.283914670060226,-0.47009832075950503,0.3363191650948769,2.7748842334516826,1.8769069823977402,0.806417485854382,0.0,robust_zscore,n
10,multi_layer_random,0,1.0,1.0,A4,8.529911963824013,0.0,exact,0.0494,1.992535094194018,0.6835550756336652,0.6835550756336652,-7.846356888190348,-0.7846356888190348,-0.3407629499584638,-0.47009832075950503,-0.3610942021291806,2.7748842334516826,1.8769069823977402,0.10900411863032444,0.0,robust_zscore,n
10,multi_layer_random,1,0.0,1.0,A1,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,0.0794,-9.911455722185305,-0.9911455722185305,-0.43044905277734874,0.027776056018652795,-0.6829828632613694,2.7748842334516826,1.8769069823977402,-0.027776056018652795,0.0,robust_zscore,n
10,multi_layer_random,1,0.0,1.0,A3,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,18.98160216888888,-9.911455722185305,-0.9911455722185305,-0.43044905277734874,0.027776056018652795,9.387948912346072,2.7748842334516826,1.8769069823977402,-0.027776056018652795,0.0,robust_zscore,n
10,multi_layer_random,1,0.0,1.0,A4,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,2.268580830651588,-9.911455722185305,-0.9911455722185305,-0.43044905277734874,0.027776056018652795,0.48339397436695003,2.7748842334516826,1.8769069823977402,-0.027776056018652795,0.0,robust_zscore,n
10,multi_layer_random,1,0.2,1.0,A1,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,0.0794,-9.895575722185306,-0.9895575722185306,-0.4297593931400864,0.027776056018652795,-0.6829828632613694,2.7748842334516826,1.8769069823977402,-0.16437262867092667,0.0,robust_zscore,n
10,multi_layer_random,1,0.2,1.0,A3,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,18.98160216888888,-6.115135288407529,-0.6115135288407529,-0.265576951184724,0.027776056018652795,9.387948912346072,2.7748842334516826,1.8769069823977402,1.8498137264505616,0.0,robust_zscore,n
10,multi_layer_random,1,0.2,1.0,A4,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,2.268580830651588,-9.457739556054987,-0.9457739556054987,-0.4107444100472791,0.027776056018652795,0.48339397436695003,2.7748842334516826,1.8769069823977402,0.06890273885473722,0.0,robust_zscore,n
10,multi_layer_random,1,0.5,1.0,A1,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,0.0794,-9.871755722185306,-0.9871755722185306,-0.4287249036841928,0.027776056018652795,-0.6829828632613694,2.7748842334516826,1.8769069823977402,-0.3692674876493375,0.0,robust_zscore,n
10,multi_layer_random,1,0.5,1.0,A3,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,18.98160216888888,-0.4206546377408653,-0.04206546377408653,-0.018268798795786915,0.027776056018652795,9.387948912346072,2.7748842334516826,1.8769069823977402,4.666198400154383,0.0,robust_zscore,n
10,multi_layer_random,1,0.5,1.0,A4,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,2.268580830651588,-8.777165306859512,-0.8777165306859512,-0.38118744595217474,0.027776056018652795,0.48339397436695003,2.7748842334516826,1.8769069823977402,0.21392093116482222,0.0,robust_zscore,n
10,multi_layer_random,1,1.0,1.0,A1,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,0.0794,-9.832055722185306,-0.9832055722185306,-0.4270007545910369,0.027776056018652795,-0.6829828632613694,2.7748842334516826,1.8769069823977402,-0.7107589192800221,0.0,robust_zscore,n
10,multi_layer_random,1,1.0,1.0,A3,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,18.98160216888888,9.070146446703575,0.9070146446703575,0.39391145518577486,0.027776056018652795,9.387948912346072,2.7748842334516826,1.8769069823977402,9.36017285632742,0.0,robust_zscore,n
10,multi_layer_random,1,1.0,1.0,A4,9.911455722185305,0.0,exact,0.0794,18.98160216888888,2.268580830651588,2.268580830651588,-7.642874891533717,-0.7642874891533717,-0.3319258391270007,0.027776056018652795,0.48339397436695003,2.7748842334516826,1.8769069823977402,0.45561791834829724,0.0,robust_zscore,n
10,random_layered_k4_uniform,0,0.0,1.0,A1,7.990238185720363,0.0,exact,0.1074,0.42406142814814823,0.7616643884477714,0.1074,-7.990238185720363,-0.7990238185720363,-0.3470116353151003,-0.6645834713822928,-0.6680647025519718,2.7748842334516826,1.8769069823977402,0.6645834713822928,0.0,robust_zscore,n
10,random_layered_k4_uniform,0,0.0,1.0,A3,7.990238185720363,0.0,exact,0.1074,0.42406142814814823,0.7616643884477714,0.42406142814814823,-7.990238185720363,-0.7990238185720363,-0.3470116353151003,-0.6645834713822928,-0.4993501998526346,2.7748842334516826,1.8769069823977402,0.6645834713822928,0.0,robust_zscore,n
10,random_layered_k4_uniform,0,0.0,1.0,A4,7.990238185720363,0.0,exact,0.1074,0.42406142814814823,0.7616643884477714,0.7616643884477714,-7.990238185720363,-0.7990238185720363,-0.3470116353151003,-0.6645834713822928,-0.3194782277912718,2.7748842334516826,1.8769069823977402,0.6645834713822928,0.0,robust_zscore,n
10,random_layered_k4_uniform,0,0.2,1.0,A1,7.990238185720363,0.0,exact,0.1074,0.42406142814814823,0.7616643884477714,0.1074,-7.968758185720363,-0.7968758185720363,-0.34607877076797217,-0.6645834713822928,-0.6680647025519718,2.7748842334516826,1.8769069823977402,0.5309705308718984,0.0,robust_zscore,n
