scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.900,1.9,52,0.1,lorentzian_like_2d,-79.87719876244988,1.326944869083013,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,0.2,KR_like,-105.67977327295668,0.3128826622637818,16.529219462491362,108.98561716545495,sis,2
1.900,1.9,52,0.2,lorentzian_like_2d,-79.69780361760847,1.3390151076951902,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,0.4,KR_like,-102.3739293804584,0.4569726394762992,16.529219462491362,108.98561716545495,sis,2
1.900,1.9,52,0.4,lorentzian_like_2d,-79.33901332792564,1.3631555849195445,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,0.6,KR_like,-99.06808548796013,0.6010626166888265,16.529219462491362,108.98561716545495,sis,2
1.900,1.9,52,0.6,lorentzian_like_2d,-78.9802230382428,1.3872960621438988,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,0.8,KR_like,-95.76224159546186,0.7451525939013439,16.529219462491362,108.98561716545495,sis,2
1.900,1.9,52,0.8,lorentzian_like_2d,-78.62143274855997,1.4114365393682529,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,1.0,KR_like,-92.45639770296359,0.8892425711138763,16.529219462491362,108.98561716545495,sis,2
1.900,1.9,52,1.0,lorentzian_like_2d,-78.26264245887714,1.4355770165926072,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,1.5,KR_like,-84.19178797171791,1.2494675141451923,16.529219462491362,108.98561716545495,sis,2
1.900,1.9,52,1.5,lorentzian_like_2d,-77.36566673467006,1.4959282096534932,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,2.0,lorentzian_like_2d,-76.46869101046298,1.5562794027143787,1.7939514484141625,80.0565939072913,exact,2
1.900,1.9,52,2.0,KR_like,-75.92717824047223,1.6096924571765132,16.529219462491362,108.98561716545495,sis,2
2.000,2.0,48,0.0,KR_like,-96.44958361234353,0.2890590502161561,16.170153747006122,96.44958361234353,sis,2
2.000,2.0,48,0.0,lorentzian_like_2d,-70.80653821794888,3.8647624003242482,2.1698312265907242,70.80653821794888,exact,2
2.000,2.0,48,0.1,KR_like,-94.8325682376429,0.3274861254672378,16.170153747006122,96.44958361234353,sis,2
2.000,2.0,48,0.1,lorentzian_like_2d,-70.5895550952898,3.9260956394872557,2.1698312265907242,70.80653821794888,exact,2
2.000,2.0,48,0.2,KR_like,-93.2155528629423,0.36591320071829947,16.170153747006122,96.44958361234353,sis,2
2.000,2.0,48,0.2,lorentzian_like_2d,-70.37257197263074,3.987428878650243,2.1698312265907242,70.80653821794888,exact,2
2.000,2.0,48,0.4,KR_like,-89.98152211354108,0.44276735122043787,16.170153747006122,96.44958361234353,sis,2
